date,open,high,low,close,volume,market_cap,foreign,usd,ndq,s&p,kosdaq,kospi,base rate
20180222,131000,131500,129500,130000,202257,24659700000000,9.869999885559082,"1,080.72",80.63,282.69,870.22,2414.28,1.5
20180223,130500,134500,130000,134000,333616,25418460000000,9.890000343322754,"1,077.00",80.21,283.29,874.78,2451.52,1.5
20180226,134500,135000,130000,131500,266249,24944235000000,9.899999618530272,"1,070.67",81.17,283.18,874.43,2457.65,1.5
20180227,131500,132500,128500,129000,385687,24470010000000,9.880000114440918,"1,081.45",81.18,283.3,874.01,2456.14,1.5
20180228,128500,131500,128500,128500,239534,24375165000000,9.869999885559082,"1,085.21",81.36,286.58,857.06,2427.36,1.5
20180302,128000,128500,126000,128000,260836,24280320000000,9.859999656677246,"1,079.69",81.64,284.68,860.23,2402.16,1.5
20180305,128000,129500,126500,127000,190411,24090630000000,9.850000381469728,"1,077.67",81.85,281.76,845.0,2375.06,1.5
20180306,128000,129500,127500,129000,191527,24470010000000,9.84000015258789,"1,063.96",80.91,281.9,859.21,2411.41,1.5
20180307,128500,130000,127500,128500,253260,24375165000000,9.850000381469728,"1,067.43",81.37,281.58,841.03,2401.82,1.5
20180308,129000,130000,128500,129500,217437,24564855000000,9.869999885559082,"1,074.11",80.34,275.45,853.94,2433.08,1.5
20180309,130000,132500,129500,131500,240003,24944235000000,9.880000114440918,"1,065.38",77.47,263.93,865.8,2459.45,1.5
20180312,133000,134000,132000,133000,296690,25228770000000,9.90999984741211,"1,065.02",77.72,269.13,884.27,2484.12,1.5
20180313,132500,134000,131500,133500,249865,25323615000000,9.93000030517578,"1,066.88",77.27,267.67,886.25,2494.49,1.5
20180314,132500,133000,131500,133000,218827,25228770000000,9.9399995803833,"1,064.55",75.21,257.63,886.92,2486.08,1.5
20180315,132500,132500,130500,131500,253184,24944235000000,9.949999809265137,"1,069.78",76.11,261.5,890.43,2492.38,1.5
20180316,132000,135000,131500,134000,380417,25418460000000,9.989999771118164,"1,070.53",77.56,265.34,894.43,2493.97,1.5
20180319,134500,136000,132500,133000,241176,25228770000000,9.989999771118164,"1,073.49",78.5,266.0,880.97,2475.03,1.5
20180320,132000,134500,132000,134000,150517,25418460000000,10.0,"1,071.91",79.76,269.59,890.4,2485.52,1.5
20180321,133500,134000,132500,133500,168638,25323615000000,10.010000228881836,"1,064.76",78.8,271.4,885.55,2484.97,1.5
20180322,133500,134500,131500,132000,269616,25039080000000,10.020000457763672,"1,081.21",79.12,270.05,871.62,2496.02,1.5
20180323,129500,130500,128000,129000,404984,24470010000000,10.029999732971191,"1,083.87",78.2,270.4,829.68,2416.76,1.5
20180326,128500,129500,128000,129000,238191,24470010000000,10.029999732971191,"1,075.69",80.48,274.71,853.69,2437.08,1.5
20180327,130000,132500,129500,131500,291116,24944235000000,10.0600004196167,"1,075.13",81.66,277.9,858.84,2452.06,1.5
20180328,130500,131500,130000,131500,210899,24944235000000,10.079999923706056,"1,064.56",81.69,274.43,850.97,2419.29,1.5
20180329,131500,139000,131000,137000,1160541,25987530000000,10.119999885559082,"1,063.08",80.75,271.65,865.99,2436.37,1.5
20180330,139500,142500,138000,140000,1246128,26556600000000,10.109999656677246,"1,061.26",80.59,269.08,871.09,2445.85,1.5
