date,open,high,low,close,volume,market_cap,foreign,usd,ndq,s&p,kosdaq,kospi,base rate
20110720,77000,77300,75600,76400,2520594,30489482000000,28.43000030517578,"1,054.40",23.39,132.65,526.61,2154.95,3.25
20110721,76800,77200,74500,75000,2531070,29933325000000,28.38999938964844,"1,051.15",23.84,134.49,524.54,2145.04,3.25
20110722,75800,77300,75500,77300,3438240,30851280000000,28.440000534057617,"1,050.88",24.2,134.58,531.24,2171.23,3.25
20110725,77800,78900,77300,78300,3229065,31250391000000,28.520000457763672,"1,054.90",24.14,133.83,529.9,2150.48,3.25
20110726,78800,79000,77500,78600,2079664,31370124000000,28.549999237060547,"1,049.40",24.29,133.33,535.85,2168.7,3.25
20110727,78000,79700,77600,79400,2620490,31689413000000,28.559999465942383,"1,053.95",23.5,130.6,538.12,2174.31,3.25
20110728,77700,79100,77200,77500,2462458,30932807000000,28.559999465942383,"1,053.50",24.0,130.22,538.54,2155.85,3.25
20110729,78500,79200,77400,77400,2638913,30892894000000,28.600000381469727,"1,054.30",24.07,129.33,536.05,2133.21,3.25
20110801,79000,80900,78500,80900,4424762,32289859000000,28.780000686645508,"1,050.00",24.19,128.78,544.39,2172.31,3.25
20110802,80100,80400,77100,77700,4559058,31012634000000,28.59000015258789,"1,053.10",23.38,125.49,538.06,2121.27,3.25
20110803,75400,77000,74600,75700,4841219,30214368000000,28.3700008392334,"1,058.05",23.49,126.17,531.91,2066.26,3.25
20110804,76500,76600,73000,73400,3187213,29296509000000,28.309999465942383,"1,061.70",22.41,120.26,522.07,2018.47,3.25
20110805,69000,74100,66500,72800,8268260,29057028000000,28.07999992370605,"1,067.40",22.79,120.08,495.55,1943.75,3.25
20110808,72100,73600,66000,70000,8579565,27939450000000,27.88999938964844,"1,085.85",20.4,112.26,462.69,1869.45,3.25
20110809,68400,70500,63800,69000,12973634,27540315000000,27.520000457763672,"1,085.70",22.62,117.48,432.88,1801.35,3.25
20110810,73100,73300,70000,70000,6698343,27939450000000,27.36000061035156,"1,083.65",21.47,112.29,453.55,1806.24,3.25
20110811,67100,71500,67100,70300,5760534,28060737000000,27.170000076293945,"1,078.45",23.54,117.33,469.24,1817.44,3.25
20110812,70700,71300,66400,66600,7204079,26583856000000,27.06999969482422,"1,079.05",22.97,118.12,474.15,1793.31,3.25
20110816,68400,70100,68400,69700,3570803,27821242000000,27.229999542236328,"1,071.25",22.97,119.59,496.23,1879.87,3.25
20110817,69600,70900,69300,69800,2393624,27861158000000,27.309999465942383,"1,068.80",22.87,119.67,506.44,1892.67,3.25
20110818,69900,70200,66700,67600,3299792,26983013000000,27.239999771118164,"1,083.30",21.61,114.51,507.8,1860.58,3.25
20110819,64500,65000,62500,62500,5827062,24950687000000,27.399999618530277,"1,087.35",21.2,112.64,474.65,1744.88,3.25
20110822,62100,63300,58100,59000,5496741,23553449000000,27.3700008392334,"1,083.55",20.98,112.73,465.9,1710.7,3.25
20110823,60100,65200,59000,64500,6636851,25749109000000,27.34000015258789,"1,078.00",22.36,116.44,479.75,1776.68,3.25
20110824,65400,67800,64000,64000,5965625,25549504000000,27.200000762939453,"1,083.50",23.05,118.08,474.29,1754.78,3.25
20110825,66100,67200,65000,65200,2991834,26030904000000,27.209999084472656,"1,089.50",22.24,116.28,471.5,1764.58,3.25
20110826,64900,67000,64200,67000,2754716,26749549000000,27.25,"1,080.00",22.73,117.97,473.31,1778.95,3.25
20110829,68700,69200,67400,68300,3193420,27268570000000,27.18000030517578,"1,074.20",23.45,121.36,483.27,1829.5,3.25
20110830,69000,69600,67700,68900,2411279,27508118000000,27.290000915527344,"1,070.85",23.43,121.68,488.49,1843.82,3.25
20110831,69500,70800,68900,70600,2751398,28186838000000,27.479999542236328,"1,065.40",23.69,122.22,493.44,1880.11,3.25
20110901,71000,71800,69500,69500,3435456,27758856000000,27.57999992370605,"1,064.40",23.15,120.94,490.22,1880.7,3.25
20110902,70000,70500,68800,69100,2527053,27599092000000,27.59000015258789,"1,065.60",0.0,0.0,494.47,1867.75,3.25
20110905,68100,68200,66000,66000,2050294,26360928000000,27.489999771118164,"1,069.60",22.56,117.85,480.43,1785.83,3.25
20110906,64200,67700,63600,67200,2816516,26840217000000,27.489999771118164,"1,074.65",21.69,116.99,465.35,1766.71,3.25
20110907,68800,69500,67800,69400,1791528,27718915000000,27.46999931335449,"1,069.65",23.56,120.29,479.17,1833.46,3.25
20110908,70400,70500,68600,69700,1947734,27853026000000,27.530000686645508,"1,076.00",23.14,119.04,475.3,1846.64,3.25
20110909,69000,69500,68100,68500,1322023,27373490000000,27.540000915527344,"1,077.50",22.26,115.92,470.94,1812.93,3.25
20110914,68400,68500,65500,65900,2386863,26334496000000,27.350000381469727,"1,107.15",23.78,119.37,452.3,1749.16,3.25
20110915,67900,68300,66300,67500,1825553,26973877000000,27.3799991607666,"1,114.00",25.14,121.43,454.95,1774.08,3.25
20110916,69000,70000,68200,70000,3154719,27972910000000,27.530000686645508,"1,112.50",25.27,121.52,467.84,1840.1,3.25
20110919,70000,70500,69100,69600,1525502,27813204000000,27.540000915527344,"1,139.95",24.79,120.31,462.84,1820.94,3.25
