date,open,high,low,close,volume,market_cap,foreign,usd,ndq,s&p,kosdaq,kospi,base rate
20130718,311500,314500,309500,312000,99229,27202032000000,51.630001068115234,"1,124.85",34.14,168.87,541.56,1875.48,2.5
20130719,312000,314000,307000,310000,80543,27027660000000,51.65999984741211,"1,120.88",33.89,169.17,541.87,1871.41,2.5
20130722,312500,313000,309000,311000,78949,27114846000000,51.65999984741211,"1,118.91",33.76,169.5,541.14,1880.35,2.5
20130723,313500,325000,313000,321500,419472,28030299000000,51.63999938964844,"1,117.38",33.84,169.14,541.64,1904.15,2.5
20130724,321500,327500,320500,326500,182968,28466229000000,51.619998931884766,"1,116.00",32.81,168.52,543.6,1912.08,2.5
20130725,324000,329500,324000,327000,159882,28509822000000,51.65999984741211,"1,116.50",33.23,168.93,541.94,1909.61,2.5
20130726,329500,329500,323000,327000,139028,28509822000000,51.59000015258789,"1,113.21",32.92,169.11,545.31,1910.81,2.5
20130729,326500,327000,323000,324500,114083,28291857000000,51.58000183105469,"1,112.66",33.01,168.59,540.98,1899.89,2.5
20130730,324500,326500,320500,325500,113635,28379043000000,51.63999938964844,"1,116.51",32.46,168.59,546.43,1917.05,2.5
20130731,323000,325500,323000,323500,124812,28204671000000,51.630001068115234,"1,123.70",32.4,168.71,554.31,1914.03,2.5
20130801,321500,330500,321000,327500,179238,28553415000000,51.63999938964844,"1,123.50",33.2,170.66,549.52,1920.74,2.5
20130802,329000,338500,329000,335000,332099,29207310000000,51.59000015258789,"1,124.30",32.98,170.95,551.76,1923.38,2.5
20130805,336500,336500,329000,329000,138220,28684194000000,51.59000015258789,"1,114.12",32.61,170.7,556.6,1916.22,2.5
20130806,329000,329000,323000,325500,175750,28379043000000,51.54999923706055,"1,114.16",32.53,169.73,557.36,1906.62,2.5
20130807,323000,326500,323000,324000,82611,28248264000000,51.540000915527344,"1,115.37",32.24,169.18,554.73,1878.33,2.5
20130808,328500,328500,322500,323000,82558,28161078000000,51.540000915527344,"1,112.70",32.31,169.8,555.3,1883.97,2.5
20130809,327000,327000,321500,324500,170972,28291857000000,51.560001373291016,"1,111.50",31.91,169.31,554.93,1880.71,2.5
20130812,329000,333500,328000,330000,240457,28771380000000,51.560001373291016,"1,114.22",31.96,169.11,550.25,1884.83,2.5
20130813,334000,336000,333000,334000,174618,29120124000000,51.58000183105469,"1,118.82",31.91,169.61,550.85,1913.03,2.5
20130814,336500,337500,331500,335000,176023,29207310000000,51.59000015258789,"1,118.50",31.96,168.74,550.87,1923.91,2.5
20130816,332000,340000,331500,334500,162049,29163717000000,51.619998931884766,"1,113.49",30.79,165.83,548.79,1920.11,2.5
20130819,333000,334000,330000,332000,85767,28945752000000,51.61000061035156,"1,118.63",30.78,164.77,550.49,1917.64,2.5
20130820,329500,331000,324000,326500,229091,28466229000000,51.66999816894531,"1,120.80",31.22,165.58,537.57,1887.85,2.5
20130821,326000,328500,321000,323500,196186,28204671000000,51.68000030517578,"1,118.91",31.54,164.56,530.54,1867.46,2.5
20130822,319000,321500,316500,320500,235712,27943113000000,51.66999816894531,"1,121.37",30.46,166.06,517.64,1849.12,2.5
20130823,324500,324500,318500,321000,147453,27986706000000,51.70000076293945,"1,113.93",30.83,166.62,529.19,1870.16,2.5
20130826,322000,325000,321000,323000,94985,28161078000000,51.720001220703125,"1,113.00",0.0,0.0,533.73,1887.86,2.5
20130827,320500,324500,320000,323500,95408,28204671000000,51.75,"1,117.53",30.65,166.0,524.39,1885.84,2.5
20130828,320000,323500,319500,320500,110429,27943113000000,51.75,"1,114.85",29.94,163.33,517.44,1884.52,2.5
20130829,323000,324000,321000,321500,133905,28030299000000,51.75,"1,112.79",29.84,163.91,520.37,1907.54,2.5
20130830,322000,323000,320500,322500,150080,28117485000000,51.77999877929688,"1,110.02",30.06,164.17,516.74,1926.36,2.5
20130902,321000,323000,319000,321500,145729,28030299000000,51.77000045776367,"1,098.77",29.86,163.65,525.18,1924.81,2.5
20130903,323000,323500,321000,323000,134416,28161078000000,51.77999877929688,"1,098.70",29.78,164.39,525.89,1933.74,2.5
20130904,320500,322500,320000,321500,129931,28030299000000,51.77999877929688,"1,094.37",30.0,165.75,526.16,1933.03,2.5
20130905,323500,330000,321500,327500,212356,28553415000000,51.810001373291016,"1,097.69",30.27,165.96,528.06,1951.65,2.5
20130906,329500,333000,327500,330500,239829,28814973000000,51.810001373291016,"1,092.50",30.51,166.04,523.77,1955.31,2.5
20130909,330000,332000,327500,332000,207236,28945752000000,51.81999969482422,"1,087.00",30.67,167.63,521.11,1974.67,2.5
20130910,334000,339000,332000,338500,311467,29512461000000,51.90999984741211,"1,086.37",30.98,168.87,523.15,1994.06,2.5
20130911,339500,344000,338000,340000,329962,29643240000000,52.060001373291016,"1,086.21",31.0,169.4,529.34,2003.85,2.5
20130912,330500,333500,328500,331500,3417026,28902159000000,54.34999847412109,"1,083.22",31.29,168.95,529.58,2004.06,2.5
20130913,331000,331000,324500,327000,349367,28509822000000,54.20000076293945,"1,086.33",31.25,169.33,530.89,1994.32,2.5
20130916,329000,332500,327500,329500,219409,28727787000000,54.18999862670898,"1,081.79",31.42,170.31,526.2,2013.37,2.5
20130917,330000,330500,326500,329000,192378,28684194000000,54.209999084472656,"1,082.60",31.53,171.07,527.11,2005.58,2.5
20130923,330500,330500,325500,327500,276852,28553415000000,54.20000076293945,"1,074.35",32.06,169.93,527.07,2009.41,2.5
20130924,324000,327000,321000,324000,307515,28248264000000,54.15999984741211,"1,074.80",32.18,169.53,527.29,2007.1,2.5
20130925,321500,324500,319000,322000,292561,28073892000000,54.220001220703125,"1,076.87",32.05,169.04,527.27,1998.06,2.5
20130926,322000,326000,320500,323500,169879,28204671000000,54.220001220703125,"1,075.65",32.57,169.69,532.83,2007.32,2.5
20130927,324500,325000,322500,323500,182666,28204671000000,54.2599983215332,"1,074.83",32.2,168.91,537.5,2011.8,2.5
20130930,321500,322000,318500,319500,316700,27855927000000,54.22999954223633,"1,074.53",32.11,168.01,534.89,1996.96,2.5
20131001,317500,320500,310500,312500,321881,27245625000000,54.16999816894531,"1,073.50",32.39,169.34,530.35,1998.87,2.5
20131002,311500,314500,311000,313000,190738,27289218000000,54.22999954223633,"1,074.47",32.38,169.18,532.02,1999.47,2.5
20131004,313500,313500,311000,312500,171126,27245625000000,54.27000045776367,"1,071.50",32.9,168.89,532.01,1996.98,2.5
20131007,310500,312500,308500,312000,139356,27202032000000,54.290000915527344,"1,071.50",32.28,167.43,528.44,1994.42,2.5
20131008,312500,313000,309000,311000,158768,27114846000000,54.27000045776367,"1,075.10",31.79,165.48,528.83,2002.76,2.5
20131010,311000,313500,305500,307500,264682,26809695000000,54.20000076293945,"1,071.64",33.02,169.17,529.04,2001.4,2.5
20131011,309500,312500,309000,310500,208008,27071253000000,54.2400016784668,"1,071.40",33.17,170.26,532.6,2024.9,2.5
20131014,313500,315500,311000,311500,145536,27158439000000,54.27000045776367,"1,071.70",33.53,170.94,531.66,2020.27,2.5
20131015,315500,316000,312000,312500,115389,27245625000000,54.27000045776367,"1,064.78",33.33,169.7,533.12,2040.96,2.5
20131016,313500,315000,311500,311500,140391,27158439000000,54.27000045776367,"1,067.22",33.68,172.07,525.68,2034.61,2.5
20131017,314000,314000,309000,312000,139089,27202032000000,54.290000915527344,"1,062.83",34.08,173.22,521.52,2040.61,2.5
20131018,312500,316000,309000,314500,196565,27419997000000,54.2400016784668,"1,060.50",34.15,174.39,525.69,2052.4,2.5
20131021,316000,318000,315000,315500,140425,27507183000000,54.22999954223633,"1,062.25",33.69,174.4,529.34,2053.01,2.5
20131022,315500,321500,315000,319500,226011,27855927000000,54.20000076293945,"1,057.90",33.58,175.41,531.89,2056.12,2.5
20131023,320000,324500,320000,320000,183549,27899520000000,54.209999084472656,"1,058.40",35.53,174.57,525.38,2035.75,2.5
20131024,318000,321500,317500,321500,172793,28030299000000,54.209999084472656,"1,062.83",35.65,175.15,531.03,2046.69,2.5
20131025,320000,322000,316000,320000,174724,27899520000000,54.18999862670898,"1,062.50",35.7,175.95,534.02,2034.39,2.5
20131028,319500,321500,316000,319500,121160,27855927000000,54.220001220703125,"1,061.70",35.72,176.23,534.98,2048.14,2.5
20131029,317500,322500,317500,319500,201751,27855927000000,54.209999084472656,"1,062.63",36.01,177.17,533.91,2051.76,2.5
20131030,322500,323500,317500,317500,172615,27681555000000,54.15999984741211,"1,059.42",35.73,176.29,537.68,2059.58,2.5
20131031,316000,319500,316000,316500,154519,27594369000000,54.13999938964844,"1,061.28",35.43,175.79,532.44,2030.09,2.5
20131101,320500,320500,316000,317000,114013,27637962000000,54.08000183105469,"1,061.36",35.3,176.21,534.74,2039.42,2.5
